years,month,sinkholes,level,algas,Cirsium,Dasylirion,Distichlis,Erigeron,Eustoma,Flaveria,Haploestes,nada,Nerysirenia,Polygala,Prosopis,Sabatia,Samolus,Schoenus,Sesuvium,Sporobolus,Total general
2011,sep,6.6+6.7+6.8,(en blanco),,,,7.85E-07,,,0.00439824,,,,,,,0.02796024,,,7.85E-07,0.032360051
2011,sep,74A,0,,,,,,,,,,,,,,0.0062832,,,,0.0062832
2011,sep,74A,(en blanco),,,,,,,,,,,,,,0.00345576,,,,0.00345576
2011,sep,80A,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2011,sep,80A,(en blanco),,,,,,,0.60570048,,,,,,,0.01028874,0.02049894,,,0.63648816
2011,sep,82C+83D,0,,,,,,,0.3463614,,,,,,,,,,,0.3463614
2011,sep,82C+83D,(en blanco),,,,7.85E-07,,,,,,,,,,0.04413948,0.01908522,,,0.063225485
2011,sep,83-84/85,0,,,,,,,,,,,,,,,0.0659736,,,0.0659736
2011,sep,83-84/85,(en blanco),,,,7.85E-07,,,1.52218374,0.00439824,,,,,7.85E-07,1.54849464,3.69200832,,7.85E-07,6.767087296
2012,ene,1.1,0,,,,,,,,,,,,,,0.0125664,,,,0.0125664
2012,ene,1.1,(en blanco),,,,0,,,,,,,,,,0.07744044,,,,0.07744044
2012,ene,1.101,0,,,,,,,,,,,,,,0.01036728,,,,0.01036728
2012,ene,1.101,(en blanco),,,,7.85E-07,,,,,,,,,,0.00502656,,,,0.005027345
2012,ene,1.102,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,1.104,0,,,,,,,,,,,,,,0.00439824,,,,0.00439824
2012,ene,1.104,(en blanco),,,,7.85E-07,,,,,,,,,,0.04013394,,,,0.040134725
2012,ene,1.11,0,,,,,,,,,,,,,,0.01837836,,,,0.01837836
2012,ene,1.11,(en blanco),,,,7.85E-07,,,,,,,,,,0.0263109,7.85E-07,,,0.026312471
2012,ene,1.12,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2012,ene,1.12,(en blanco),,,,,,,0,,,,,,,0.041705525,,,,0.041705525
2012,ene,1.13,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2012,ene,1.13,(en blanco),,,,7.85E-07,,,,,,,,,,0.03385074,7.85E-07,,,0.033852311
2012,ene,1.14,0,,,,,,,,,,,,,,0.00219912,,,,0.00219912
2012,ene,1.14,(en blanco),,,,7.85E-07,,,,,,,,,,0.03196578,,,,0.031966565
2012,ene,1.15,0,,,,,,,,,,,,,,0.0023562,,,,0.0023562
2012,ene,1.15,(en blanco),,,,7.85E-07,,,,,,,,,,0.00219912,,,,0.002199905
2012,ene,1.16,0,,,,,,,,,,,,,,0.00565488,,,,0.00565488
2012,ene,1.16,(en blanco),,,,7.85E-07,,,,,,,,,,0.04233306,7.85E-07,,,0.042334631
2012,ene,1.17,0,,,,,,,,,,,,,,0.007854,,,,0.007854
2012,ene,1.17,(en blanco),,,,7.85E-07,,,,,,,,,,0.04209744,,,,0.042098225
2012,ene,1.18,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2012,ene,1.18,(en blanco),,,,7.85E-07,,,,,,,,,,0.00651882,,,,0.006519605
2012,ene,1.19,0,,,,,,,,,,,,,,0.00604758,,,,0.00604758
2012,ene,1.19,(en blanco),,,,7.85E-07,,,0,,,,,,,0.07641942,7.85E-07,,,0.076420991
2012,ene,1.21,0,,,,,,,,,,,,,,0.00219912,,,,0.00219912
2012,ene,1.21,(en blanco),,,,7.85E-07,,,,,,,,,,0.03589278,0.00219912,,,0.038092685
2012,ene,1.22,0,,,,,,,,,,,,,,0.00376992,,,,0.00376992
2012,ene,1.22,(en blanco),,,,,,,,,,,,,,0.1225224,,,,0.1225224
2012,ene,1.23,0,,,,,,,0,,,,,,,,,,,0
2012,ene,1.24,0,,,,,,,0,,,,,,,,,,,0
2012,ene,1.24,(en blanco),,,,7.85E-07,,,,,,,,,,0.07767606,7.85E-07,,,0.077677631
2012,ene,1.25,0,,,,,,,,,,,,,,0.00777546,,,,0.00777546
2012,ene,1.25,(en blanco),,,,7.85E-07,,,,,,,,,,0.03950562,7.85E-07,,,0.039507191
2012,ene,1.26,0,,,,,,,,,,,,,,0.0023562,,,,0.0023562
2012,ene,1.26,(en blanco),,,,7.85E-07,,,0,,,,,,,0.00188496,0,,,0.001885745
2012,ene,1.27,0,,,,,,,,,,,,,,0.00691152,,,,0.00691152
2012,ene,1.27,(en blanco),,,,0,,,,,,,,,,0.019635,0.00895356,,,0.02858856
2012,ene,1.28,0,,,,,,,,,,,,,,0.0054978,,,,0.0054978
2012,ene,1.28,(en blanco),,,,7.85E-07,,,,,,,,,,0.03385074,0.0011781,,,0.035029625
2012,ene,1.34,0,,,,,,,,,,,,,,0.00777546,,,,0.00777546
2012,ene,1.34,(en blanco),,,,7.85E-07,,,,,,,,,,0.02686068,7.85E-07,,,0.026862251
2012,ene,1.37,0,,,,,,,,,,,,,,0.00125664,,,,0.00125664
2012,ene,1.37,(en blanco),,,,7.85E-07,,,,,,,,,,0.01625778,0.0102102,,,0.026468765
2012,ene,1.4,0,,,,,,,,,0,,,,,,,,,0
2012,ene,1.41,0,,,,,,,,,,,,,,0.00282744,,,,0.00282744
2012,ene,1.41,(en blanco),,,,7.85E-07,,,,,,,,,,0.01193808,,,,0.011938865
2012,ene,1.43,0,,,,,,,,,,,,,,0.01633632,,,,0.01633632
2012,ene,1.43,(en blanco),,,,7.85E-07,,,0,,,,,,,0.06770148,,,,0.067702265
2012,ene,1.44,0,,,,,,,,,,,,,,0.01036728,,,,0.01036728
2012,ene,1.44,(en blanco),,,,7.85E-07,,,0,,,,,,,0.03942708,0,,,0.039427865
2012,ene,1.45,0,,,,,,,,,,,,,,0.02419032,,,,0.02419032
2012,ene,1.45,(en blanco),,,,7.85E-07,,,,,,,,,,0.04610298,0,,,0.046103765
2012,ene,1.46,0,,,,,,,,,,,,,,0.0102102,,,,0.0102102
2012,ene,1.46,(en blanco),,,,0,,,,,,,,,,0.00565488,,,,0.00565488
2012,ene,1.47,0,,,,,,,,,,,,,,0.0125664,,,,0.0125664
2012,ene,1.47,(en blanco),,,,7.85E-07,,,,,,,,,,0.00376992,,,,0.003770705
2012,ene,1.48,0,,,,0,,,,,,,,,,,,,,0
2012,ene,1.49,0,,,,,,,,,,,,,,0.00376992,,,,0.00376992
2012,ene,1.49,(en blanco),,,,7.85E-07,,,,,,,,,,0.05387844,,,,0.053879225
2012,ene,1.5,0,,,,,,,,,,,,,,0.02073456,,,,0.02073456
2012,ene,1.5,(en blanco),,,,7.85E-07,,,,,,,,,,0.05584194,,,,0.055842725
2012,ene,1.51,0,,,,,,,,,,,,,,,0,,,0
2012,ene,1.51,(en blanco),,,,,,,,,,,,,,0.00219912,,,,0.00219912
2012,ene,1.52,0,,,,,,,,,,,,,,,0,,,0
2012,ene,1.52,(en blanco),,,,,,,0,,,,,,,0.0518364,0.9801792,,,1.0320156
2012,ene,1.53,0,,,,,,,0,,,,,,,,,,,0
2012,ene,1.53,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,1.54,0,,,,,,,,,,,,,,0.00188496,,,,0.00188496
2012,ene,1.54,(en blanco),,,,7.85E-07,,,0,,,,,,,0.00573342,,,,0.005734205
2012,ene,1.57,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2012,ene,1.57,(en blanco),,,,,,,,,,,,,,0.0102102,0,,,0.0102102
2012,ene,1.58,0,,,,,,,,,,,,,,0.00212058,,,,0.00212058
2012,ene,1.58,(en blanco),,,,7.85E-07,,,0,,,,,,,0.05175786,,,,0.051758645
2012,ene,1.59,0,,,,,,,,,,,,,,0.0070686,,,,0.0070686
2012,ene,1.59,(en blanco),,,,7.85E-07,,,,7.85E-07,,,,,,0.09786084,7.85E-07,,,0.097863196
2012,ene,1.6,0,,,,,,,,,,,,,,0.0172788,,,,0.0172788
2012,ene,1.6,(en blanco),,,,7.85E-07,,,,,,,,,,0.05254326,,,,0.052544045
2012,ene,1.63,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2012,ene,1.65,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2012,ene,1.65,(en blanco),,,,,,,,,,,,,,0.00149226,,,,0.00149226
2012,ene,1.66,0,,,,,,,,,,,,,,,0,,,0
2012,ene,1.66,(en blanco),,,,,,,0,,,,,,,,,,,0
2012,ene,1.67,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2012,ene,1.67,(en blanco),,,,,,,0,,,,,,,0.00204204,,,,0.00204204
2012,ene,1.68,0,,,,,,,0.047124,,,,,,,,,,,0.047124
2012,ene,1.69,0,,,,,,,,,,,,,,0.00047124,,,,0.00047124
2012,ene,1.69,(en blanco),,,,,,,,,,,,,,0.03392928,0,,,0.03392928
2012,ene,1.7,0,,,,,,,,,,,,,,0.0164934,,,,0.0164934
2012,ene,1.7,(en blanco),,,,7.85E-07,,,,,,,,,,0.03620694,,,,0.036207725
2012,ene,1.71,0,,,,,,,0,,,,,,,,,,,0
2012,ene,1.71,(en blanco),,,,7.85E-07,,,,,,,,,,0.011781,,,,0.011781785
2012,ene,1.72,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2012,ene,1.72,(en blanco),,,,,,,,0,,,,,,0.050580545,,,,0.050580545
2012,ene,1.73,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,1.74,0,,,,,,,0,,,,,,,,,,,0
2012,ene,1.74,(en blanco),,,,7.85E-07,,,,,,,,,,0.00408408,1.57E-06,,,0.004086436
2012,ene,1.75,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2012,ene,1.75,(en blanco),,,,0,,,0,,,,,,,0.0007854,0,,,0.0007854
2012,ene,1.76,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,1.77,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,1.77,(en blanco),,,,0.00125664,,,0.39851196,,,,,,,,,,,0.3997686
2012,ene,1.78,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,1.78,(en blanco),,,,,,,7.85E-07,,,,,,,0.0019635,0.33096756,,,0.332931845
2012,ene,1.79,0,,,,,,,,,,,,,,0.00376992,,,,0.00376992
2012,ene,1.79,(en blanco),,,,7.85E-07,,,,,,,,,,0.00047124,,,,0.000472025
2012,ene,1.8,0,,,,,,,,,,,,,,0.01641486,,,,0.01641486
2012,ene,1.8,(en blanco),,,,8.64E-06,,,0,,,,,,,0.09299136,,,,0.092999999
2012,ene,1.82,0,,,,,,,,,,,,,,,0.2324784,,,0.2324784
2012,ene,1.82,(en blanco),,,,,,,0,0.0023562,,,,,,0.03282972,,,,0.03518592
2012,ene,1.86,0,,,,,,,,,,,,,,0.00329868,,,,0.00329868
2012,ene,1.86,(en blanco),,,,7.85E-07,,,,,,,,,,0.14632002,,,,0.146320805
2012,ene,1.89,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,1.89,(en blanco),,,,,,,,,,,,,,0.00062832,,,,0.00062832
2012,ene,1.9,0,,,,,,,,,,,,,,0.00494802,,,,0.00494802
2012,ene,1.9,(en blanco),,,,7.85E-07,,,,,,,,,,0.041469905,,,,0.041470691
2012,ene,1.91,0,,,,,,,,,,,,,,0.0047124,,,,0.0047124
2012,ene,1.92,0,,,,,,,0,,,,,,,,,,,0
2012,ene,1.92,(en blanco),,,,,,,0.02403324,0.002356985,,,,,,0.01044582,,,,0.036836045
2012,ene,1.94,0,,,,,,,,,,,,,,0.047124,,,,0.047124
2012,ene,1.94,(en blanco),,,,,,,,,,,,,,0.01547238,7.85E-07,,,0.015473165
2012,ene,1.95,0,,,,,,,,,,,,,,0.007854,,,,0.007854
2012,ene,1.95,(en blanco),,,,,,,0,,,,,,,0.07162848,,,,0.07162848
2012,ene,1.96,0,,,,,,,,,0,,,,,,,,,0
2012,ene,1.97,0,,,,,,,,,,,,,,0.00691152,,,,0.00691152
2012,ene,1.97,(en blanco),,,,0,,,,,,,,,,0.00047124,,,,0.00047124
2012,ene,1.99,0,,,,,,,,,,,,,,0.00047124,,,,0.00047124
2012,ene,1.99,(en blanco),,,,,,,,,,,,,,0.00007854,0,,,0.00007854
2012,ene,2.11,0,,,,,,,,,0,,,,,,,,,0
2012,ene,2.12,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2012,ene,2.12,(en blanco),,,,,,,,,,,,,,0.02230536,,,0.00094248,0.02324784
2012,ene,2.14,0,,,,,,,,,,,,,,0.0054978,,,,0.0054978
2012,ene,2.14,(en blanco),,,,7.85E-07,,,,,,,,,,0.02599674,,,,0.025997525
2012,ene,2.15,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2012,ene,2.15,(en blanco),,,,,,,,,,,,,,0.03440052,,,,0.03440052
2012,ene,2.16,0,,,,,,,,,,,,,,0.00848232,,,,0.00848232
2012,ene,2.16,(en blanco),,,,7.85E-07,,,,,,,,,,0.0031416,,,,0.003142385
2012,ene,2.17,0,,,,,,,,,,,,,,0.00950334,,,,0.00950334
2012,ene,2.18,0,,,,,,,,,,,,,,0.00769692,,,,0.00769692
2012,ene,2.18,(en blanco),,,,,,,,0.00007854,,,,,,0.00832524,,,,0.00840378
2012,ene,2.19,0,,,,,,,,,,,,,,0.0223839,,,,0.0223839
2012,ene,2.19,(en blanco),,,,,,,,,,,,,,0.01837836,,,7.85E-07,0.018379145
2012,ene,2.2,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,2.21,0,,,,,,,,,,,,,,0.0106029,,,,0.0106029
2012,ene,2.21,(en blanco),,,,,,,,,,,,,,0.030867005,,,,0.030867005
2012,ene,2.6,0,,,,0,,,,,,,,,,,,,,0
2012,ene,2.6,(en blanco),,,,,,,,,,,,,,0.00659736,,,,0.00659736
2012,ene,2.8,0,,,,,,,,,,,,,,0.00188496,,,,0.00188496
2012,ene,2.8,(en blanco),,,,7.85E-07,,,,,,,,,,0.0054978,,,,0.005498585
2012,ene,2.9,0,,,,,,,,,,,,,,0.00714714,,,,0.00714714
2012,ene,2.9,(en blanco),,,,,,,0.00424116,,,,,,,0.0094248,,,,0.01366596
2012,ene,4.1,0,,,,,,,,,,,,,,0.00070686,,,,0.00070686
2012,ene,4.1,(en blanco),,,,,,,,,,,,,,0.00322014,,,,0.00322014
2012,ene,4.2,0,,,,,,,,,,,,,,0.00502656,,,,0.00502656
2012,ene,4.2,(en blanco),,,,,,,,,,,,,,0.02097018,,,,0.02097018
2012,ene,4.4,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,4.6,0,,,,,,,,,,,,,,0.02387616,,,,0.02387616
2012,ene,4.6,(en blanco),,,,7.85E-07,,,,,,,,,,0.00761838,,,,0.007619165
2012,ene,4.7,0,,,,,,,,,,,,,,0.0023562,,,,0.0023562
2012,ene,4.7,(en blanco),,,,7.85E-07,,,,,,,,,,0.0070686,0.0011781,,,0.008247485
2012,ene,4.8,0,,,,,,,,,,,,,,0.00494802,,,,0.00494802
2012,ene,4.8,(en blanco),,,,,,,,,,,,,,0.01555092,,,,0.01555092
2012,ene,5.2,0,,,,,,,,,,,,,,0.00848232,,,,0.00848232
2012,ene,5.2,(en blanco),,,,,,,0,,,,,,,,0,,,0
2012,ene,6.1,0,,,,,,,,,,,,,,0.0023562,,,,0.0023562
2012,ene,6.1,(en blanco),,,,7.85E-07,,,,,,,,,,0.06039726,7.85E-07,,,0.060398831
2012,ene,6.2,0,,,,,,,,,,,,,,0.00384846,,,,0.00384846
2012,ene,6.2,(en blanco),,,,7.85E-07,,,,,,,,,,0.0208131,,,,0.020813885
2012,ene,6.3,0,,,,,,,,,,,,,,0.00219912,,,,0.00219912
2012,ene,6.3,(en blanco),,,,,,,,,,,,,,0.00479094,,,,0.00479094
2012,ene,6.5,0,,,,,,,,,0,,,,,,,,,0
2012,ene,6.9,0,,,,,,,,,,,,,,0.00565488,,,,0.00565488
2012,ene,6.9,(en blanco),,,,7.85E-07,,,,,,,,,,0.00070686,,,7.85E-07,0.000708431
2012,ene,7.2,0,,,,,,,,,,,,,,0.00282744,,,,0.00282744
2012,ene,7.2,(en blanco),,,,7.85E-07,,,,,,,,,,0.00384846,,,,0.003849245
2012,ene,8.3,0,,,,,,,,,,,,,,0.01837836,,,,0.01837836
2012,ene,8.3,(en blanco),,,,7.85E-07,,,,,,,,,,0.0015708,0,,,0.001571585
2012,ene,9.1,0,,,,,,,,,,,,,,0,,,,0
2012,ene,9.1,(en blanco),,,,0,,,,,,,,,,0.00015708,,,,0.00015708
2012,ene,9.2,0,,,,,,,,,,,,,,0.00188496,,,,0.00188496
2012,ene,9.2,(en blanco),,,,7.85E-07,,,,,,,,,,0.0192423,,,,0.019243085
2012,ene,10.1,0,,,,,,,,,,,,,,0.01209516,,,,0.01209516
2012,ene,10.1,(en blanco),,,,7.85E-07,,,,,,,,,,0.0019635,,,,0.001964285
2012,ene,10.2,0,,,,,,,,,,,,,,0.00070686,,,,0.00070686
2012,ene,10.2,(en blanco),,,,,,,,,,,,,,0.00070686,,,,0.00070686
2012,ene,11.1,0,,,,,,,,,0,,,,,,,,,0
2012,ene,12.1,0,,,,0,,,,,,,,,,,,,,0
2012,ene,12.3,0,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2012,ene,12.3,(en blanco),,,,,,,7.85E-07,,,,,,,,,,,7.85E-07
2012,ene,12.4,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,12.4,(en blanco),,,,,,,7.85E-07,,,,,,,0.00070686,,,,0.000707645
2012,ene,13.1,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,13.2,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,13.2,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,14.1,0,,,,,,,,,0,,,,,,,,,0
2012,ene,14.2,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,1.1O,0,,,,,,,,,,,,,,0.00282744,,,,0.00282744
2012,ene,1.1O,(en blanco),,,,7.85E-07,,,,,,,,,,0.05238618,,,,0.052386965
2012,ene,1.1OO,0,,,,,,,,,,,,,,0.00188496,,,,0.00188496
2012,ene,1.1OO,(en blanco),,,,7.85E-07,,,7.85E-07,,,,,,,0.00329868,,,,0.003300251
2012,ene,1.2O,0,,,,,,,,,,,,,,0.0054978,,,,0.0054978
2012,ene,1.2O,(en blanco),,,,7.85E-07,,,0,,,,,,,0.05450676,,,,0.054507545
2012,ene,1.3O,0,,,,,,,,,,,,,,0.00950334,,,,0.00950334
2012,ene,1.3O,(en blanco),,,,7.85E-07,,,,,,,,,,0.04335408,,,,0.043354865
2012,ene,1.4O,0,,,,,,,,,,,,,,0.01130976,,,,0.01130976
2012,ene,1.4O,(en blanco),,,,7.85E-07,,,,,,,,,,0.02309076,,,,0.023091545
2012,ene,1.55+1.56,0,,,,,,,,,,,,,,0.00565488,,,,0.00565488
2012,ene,1.55+1.56,(en blanco),,,,7.85E-07,,,,,,,,,,0.0490875,7.85E-07,,,0.049089071
2012,ene,1.56.1,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,1.5O,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,1.5O,(en blanco),,,,,,,7.85E-07,,,,,,,0.02112726,1.759296,,,1.780424045
2012,ene,1.62+5.1,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2012,ene,1.62+5.1,(en blanco),,,,,,,,,,,,,,0.0243474,,,,0.0243474
2012,ene,1.7O,0,,,,,,,,,,,,,,0,,,,0
2012,ene,1.81.3,0,,,,,,,,,,,,,,0.00502656,,,,0.00502656
2012,ene,1.81.3,(en blanco),,,,0,,,0,,,,,,,0.00188496,,,,0.00188496
2012,ene,1.83.1,4,,,,,,,0.074613,,,,,,,,,,,0.074613
2012,ene,1.83.1,(en blanco),,,,0.565488,,,0.0023562,,,,,,,,,,7.85E-07,0.567844985
2012,ene,1.8O,0,,,,,,,,,,,,,,0.0019635,,,,0.0019635
2012,ene,1.9O,0,,,,,,,0,,,,,,,,,,,0
2012,ene,1.9O,(en blanco),,,,7.85E-07,,,,,,,,,,0.003927,0.00015708,,,0.004084865
2012,ene,2.11.1,0,,,,,,,0,,,,,,,,,,,0
2012,ene,2.11.1,(en blanco),,,,,,,,,,,,,,0.0003927,0.00023562,,,0.00062832
2012,ene,2.1O,0,,,,,,,,,,,,,,0.00384846,,,,0.00384846
2012,ene,2.1O,(en blanco),,,,7.85E-07,,,0,,,,,,,0.0133518,0,,,0.013352585
2012,ene,2.2O,0,,,,,,,,,,,,,,0.003927,,,,0.003927
2012,ene,2.2O,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,4.1O,0,,,,,,,,,,,,,,,0.0007854,,,0.0007854
2012,ene,4.8.1,0,,,,,,,,,,,,,,0.00816816,,,,0.00816816
2012,ene,4.8.1,(en blanco),,,,,,,,,,,,,,0.00753984,,,,0.00753984
2012,ene,6.1O,0,,,,,,,,,,,,,,0.00188496,,,,0.00188496
2012,ene,6.1O,(en blanco),,,,7.85E-07,,,,,,,,,,0.03895584,,,,0.038956625
2012,ene,6.6+6.7+6.8,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,ene,6.6+6.7+6.8,(en blanco),,,,,,,,,,,,,,0.0027489,,,,0.0027489
2012,ene,74A,0,,,,,,,,,,,,,,0.00031416,,,,0.00031416
2012,ene,74A,(en blanco),,,,7.85E-07,,,,,,,,,,,7.85E-07,,,1.57E-06
2012,ene,80A,0,,,,0,,,,,,,,,,,,,,0
2012,ene,80A,(en blanco),,,,,,,0,,,,,,,0.007776245,0,,,0.007776245
2012,ene,82C+83D,0,,,,,,,,,,,,,,0.0153153,,,,0.0153153
2012,ene,82C+83D,(en blanco),,,,,,,0.0153153,,,,,,,0.03762066,0.00329868,,,0.05623464
2012,ene,83-84/85,0,,,,,,,,,,,,,,0.0506583,,,,0.0506583
2012,ene,83-84/85,(en blanco),,,,7.85E-07,,,,0.0031416,,,,,,0.04382532,7.64209908,,0.516322745,8.205389531
2012,abr,1.1,0,,,,,,,,,,,,,,0.01005312,,,,0.01005312
2012,abr,1.1,(en blanco),,,,7.85E-07,,0.0569415,0.02858856,,,,,,,0.06895812,,,,0.154488965
2012,abr,1.101,0,,,,,,,,,,,,,,0.00219912,,,,0.00219912
2012,abr,1.101,(en blanco),,,,7.85E-07,,,0.0015708,,,,,,,0.02858856,,,,0.030160145
2012,abr,1.102,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,abr,1.102,(en blanco),,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,abr,1.104,0,,,,,,,,,,,,,,0.0204204,,,,0.0204204
2012,abr,1.104,(en blanco),,,,0.0094248,,,,,,,,,,0.02261952,0,,,0.03204432
2012,abr,1.11,0,,,,,,,,,,,,,,0.01602216,,,,0.01602216
2012,abr,1.11,(en blanco),,,,7.85E-07,,,,,,,,,,0.05686296,0.0015708,,,0.058434545
2012,abr,1.12,0,,,,,,,,,,,,,,0.01201662,,,,0.01201662
2012,abr,1.12,(en blanco),,,,7.85E-07,,,,,,,,,,0.01892814,,,,0.018928925
2012,abr,1.13,0,,,,,,,,,,,,,,0.0070686,,,,0.0070686
2012,abr,1.13,(en blanco),,,,7.85E-07,,,,,,,,,7.85E-07,0.02089164,,,,0.020893211
2012,abr,1.14,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,abr,1.14,(en blanco),,,,,,,,,,,,,,0.04657422,,,,0.04657422
2012,abr,1.15,0,,,,,,,,,,,,,,0.0027489,,,,0.0027489
2012,abr,1.15,(en blanco),,,,7.85E-07,,,,,,,,,,0.0023562,,,,0.002356985
2012,abr,1.16,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,abr,1.16,(en blanco),,,,,,,,,,,,,,0.0679371,,,,0.0679371
2012,abr,1.17,0,,,,,,,,,,,,,,0.0031416,,,,0.0031416
2012,abr,1.17,(en blanco),,,,7.85E-07,,,,,,,,,,0.05175786,,,,0.051758645
2012,abr,1.18,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2012,abr,1.18,(en blanco),,,,7.85E-07,,,7.85E-07,,,,,,,0.019635,,,,0.019636571
2012,abr,1.19,0,,,,,,,0.00376992,,,,,,,,,,,0.00376992
2012,abr,1.19,(en blanco),,,,7.85E-07,,,0.00502656,,,,,,,0.05796252,7.85E-07,,,0.062990651
2012,abr,1.21,0,,,,,,,,,,,,,,0.0070686,,,,0.0070686
2012,abr,1.21,(en blanco),,,,7.85E-07,,,,0.00376992,,,,,,0.01476552,,,,0.018536225
2012,abr,1.22,0,,,,,,,,,,,,,,0.01735734,,,,0.01735734
2012,abr,1.22,(en blanco),,,,,,,,,,,,,,0.05152224,,,,0.05152224
2012,abr,1.23,0,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2012,abr,1.24,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2012,abr,1.24,(en blanco),,,,,,,0.0329868,,,,,,,0.0726495,,,,0.1056363
2012,abr,1.27,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2012,abr,1.27,(en blanco),,,,7.85E-07,,,,,,,,,,0.03722796,,,,0.037228745
2012,abr,1.28,0,,,,,,,,,,,,,,0.00047124,,,,0.00047124
2012,abr,1.28,(en blanco),,,,7.85E-07,,,0.00094248,,,,,,,0.04610298,,,,0.047046245
2012,abr,1.34,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,abr,1.34,(en blanco),,,,,,,,,,,,,,0.03754212,,,,0.03754212
2012,abr,1.4,0,,,,,,,,,,,,,,0.00015708,,,,0.00015708
2012,abr,1.4,(en blanco),,,,7.85E-07,,,,,,,,,,0.00683298,,,,0.006833765
2012,abr,1.41,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2012,abr,1.41,(en blanco),,,,7.85E-07,,,,,,,,,,0.03094476,,,,0.030945545
2012,abr,1.43,0,,,,,,,,,,,,,,0.01327326,,,,0.01327326
2012,abr,1.43,(en blanco),,,,7.85E-07,,,,,,,,,,0.10924914,,,,0.109249925
2012,abr,1.44,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2012,abr,1.44,(en blanco),,,,7.85E-07,,,,,,,,,,0.07288512,,,,0.072885905
2012,abr,1.45,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2012,abr,1.45,(en blanco),,,,,,,,,,,,,,0.0714714,,,,0.0714714
2012,abr,1.46,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,abr,1.46,(en blanco),,,,,,,,,,,,,,0.02725338,,,,0.02725338
2012,abr,1.47,0,,,,,,,,,,,,,,0.00439824,,,,0.00439824
2012,abr,1.47,(en blanco),,,,7.85E-07,,,,,,,,,,0.00251328,0.0003927,,,0.002906765
2012,abr,1.48,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2012,abr,1.48,(en blanco),,,,,,,,,,,,,,0.04822356,,,,0.04822356
2012,abr,1.49,0,,,,,,,,,,,,,,0.02246244,,,,0.02246244
2012,abr,1.49,(en blanco),,,,7.85E-07,,,,,,,,,,0.05112954,,,,0.051130325
2012,abr,1.51,0,,,,,,,,,,,,,,,,,0,0
2012,abr,1.51,(en blanco),,,,7.85E-07,,,0.01123122,,,,,,,0.01822128,,,,0.029453285
2012,abr,1.53,0,,,,,,,,,,,,,,0.00070686,,,,0.00070686
2012,abr,1.54,0,,,,,,,,,,,,,,0.01225224,,,,0.01225224
